Hotel_ID,Review Date,Location,Hotel/Restaurant name,Review
rn476628655,"Reviewed April 17, 2017 ", Kata Beach,Baan Chom View,"We came here in 2015 and we couldn't wait to come back again this trip with our friends! Amazing views of the ocean sunset, and beaches below. We arrived around 5-5:30 as we wanted to secure a seat right on the edge to watch the...More"
rn475704108,"Reviewed April 14, 2017 ", Kata Beach,Baan Chom View,"Went to this restaurant to enjoy the sunset while eating. Unfortunately it ended up raining. The food was average at best and while we can't know for sure, it may have been the cause of an upset stomach later. There are other restaurants, such as...More"
rn472601877,"Reviewed April 4, 2017 ", Kata Beach,Baan Chom View,"My mate from Australia has been frequenting this fantastic villa/resort in the hills overlooking Kamala, Phuket, Thailand for years. He shouted us two nights at the resort. The outlook is fantastic. The bar is awesome. The pool is the best,as it it part of the...More"
rn471060381,"Reviewed March 29, 2017 ", Kata Beach,Baan Chom View,"This restaurant is way over priced I suppose because of the view! They barely had any customers for the sundowner session when the 4 of us were there, so they should possible review this. Large Singha's are 180THB & small are 100THB which is 20-30THB...More"
rn468258180,"Reviewed March 18, 2017 ", Kata Beach,Baan Chom View,"We can not rate this place high enough. We came for a sunset dinner and it was spectacular.
10/10 for views
10/10 for food
10/10 for service"
rn466929205,"Reviewed March 13, 2017 ", Kata Beach,Baan Chom View,Excellent Thai food fantastic service. Highly recommended. Very good prices for Thai food and you can ask to make it extra spicey.
rn466157905,"Reviewed March 10, 2017 ", Kata Beach,Baan Chom View,"We had fantastic dinner patang curry with shark and shrimp were both perfect. Service was nice and friendly. Sunset view was amazing, pictures don't tell, you have to experience it <U+2764>
Totally perfect place to have sunset dinner with your love one."
rn463360099,"Reviewed February 27, 2017 ", Kata Beach,Baan Chom View,"Baan Chom View Restaurant is on the hilly road from Kata to Rawai overlooking Kata Noi Beach. It is the more formal of the viewpoint restaurants and the prices reflect this.
I was going to order a Mai Tai until I realized it would cost...More"
rn453290000,"Reviewed January 19, 2017 ", Kata Beach,Baan Chom View,"Pre book an outside table, ensure you get the telephone number for the TUk Tuk to avoid long waits for the return trip.
Get to the restaurant about 30 minutes before sunset, the view is spectacular.
The menu is 60 pages, the food western &...More"
rn448398673,"Reviewed January 1, 2017 ", Kata Beach,Baan Chom View,"Gooooooooooood view ,when you sit on the chair besides of balcony ,humidity and cool wind touch on your skin ,having some cold drinks and look to the Kata Noi beach during sunset ,it such a beautiful moment."
rn448239669,"Reviewed January 1, 2017 ", Kata Beach,Baan Chom View,"1. Food was horrible! Supposedly fresh Fish was very rubbery & tasted off. Penang curry tasteless.
2. Staff are miserable & very unfriendly.
3. Poor value for money.
Don't be seduced by the terrace & view - this place is a dump. Without doubt the...More"
rn447078711,"Reviewed December 27, 2016 ", Kata Beach,Baan Chom View,We have eaten at this restaurant twice now in two days and want to go back again! The grilled lobster with garlic was phenomenal and the squid curry was also delicious.
rn436716065,"Reviewed November 12, 2016 ", Kata Beach,Baan Chom View,Sea bass steamed with fresh lime juice. Tomyamkoong. Crab roasted with glass noodle. Fried-rice with crab meat. All are fresh and yummy. Clean restaurant and very good views from middle of Kata noii beach at the night you can see the light as a star...More
rn433106115,"Reviewed October 30, 2016 ", Kata Beach,Baan Chom View,"This place is an all-around bummer:
1. Terrible quality food. You don't get the dish as it is described in the menu. Ingredients are old. Made us sick!
2. Rude staff.
3. Please do not support this restaurant. They get away with being a horrendous...More"
rn422886593,"Reviewed September 27, 2016 ", Kata Beach,Baan Chom View,"Try hitting this place at around 430pm-5pm onwards, great time to catch the slow sunset. Any earlier may be a little too hot and sunny for the person who doesn't want to catch a tan. I recommend ordering thai food, since the place is run...More"
rn420346382,"Reviewed September 19, 2016 ", Kata Beach,Baan Chom View,"Went there for the view and decided on drinks and dinner. The staff are lovely but the menu is huge and probably too big. We wanted Thai and decided on something a little different in that we went with the Prawn Hot Plate, it turned...More"
rn415321696,"Reviewed September 6, 2016 ", Kata Beach,Baan Chom View,Visited in August and enjoyed most the food and the view. The owner is a really friendly and nice person that makes your time at his restaurant even more pleasant. A huge menu makes it difficuld to deside what to eat. Recomended
rn413365731,"Reviewed August 31, 2016 ", Kata Beach,Baan Chom View,The service is great! The variety of food is astounding and the prices are fair. Such a beautiful view. This restaurant offers table cloths and an overall great dining experience.
rn407303447,"Reviewed August 18, 2016 ", Kata Beach,Baan Chom View,Fantastic resto with a very nice seaview. Lots of food to choose from..We ordered thai food which is SUPERB taste..Superb service was also on great point. Thumbs !!We will definitely return and recommend to everyone.
rn406848911,"Reviewed August 17, 2016 ", Kata Beach,Baan Chom View,Called here a few days ago to see the view and had a meal. Another superb menu and freshly made food. The view of the kata beaches and beyond is worth the trip. Good value food.
rn401286588,"Reviewed August 4, 2016 ", Kata Beach,Baan Chom View,"at first we wanted to go because of the location which is very good for watching sunset, and didnt expect much on the food or service, but in the end we were having a lot of fun because of great food (must try: prawn patties!)...More"
rn397212027,"Reviewed July 26, 2016 ", Kata Beach,Baan Chom View,"this is our favorite restaurant in Thailand, visit it each time it is located in Phuket! delicious oysters, fish, scallops, and shrimp! a Russian-speaking waiter, he always served us! I advise you to see the sunset out there, you need to come back to the...More"
rn394593784,"Reviewed July 20, 2016 ", Kata Beach,Baan Chom View,"The view is great, but with that, everything is said. They serve microwave pizza's. I have been in many many countries, but I must say that this pizza was the worst I have ever tasted, chapeau! Next to that staff is hanging around your table...More"
rn390872911,"Reviewed July 9, 2016 ", Kata Beach,Baan Chom View,Went to this place twice during our trip. It's a nice place to go as it has a good view but the food is just average. Would recommend for something a bit more touristy but don't expect the food to blow you away. It's one...More
rn385961080,"Reviewed June 25, 2016 ", Kata Beach,Baan Chom View,Stopped in for breakfast whilst biking around the island. The coffee was dish water - like instant coffee. I had poached eggs which were like no other eggs I have ever eaten (and not in a good way) - they tasted like they had been...More
rn385715118,"Reviewed June 24, 2016 ", Kata Beach,Baan Chom View,We found this place by accidentally and it didn't disappointed me. You'll be greeted from super friendly staff and stunning view. This is an open-air restaurant on a road side so there is not much parking for cars but no problem for motorcycles. Food are...More
rn385714909,"Reviewed June 24, 2016 ", Kata Beach,Baan Chom View,"My girlfriend and I stopped by on a whim and walked away very satisfied. The menu was the biggest i have ever seen, 66 pages which included drinks. Food for even the fussiest of eaters.
I had sweet and sour chicken with steamed rice and...More"
rn383030251,"Reviewed June 15, 2016 ", Kata Beach,Baan Chom View,A two minute taxi ride from Kata or Katanoi or 200 baht and you are there amongst the breezes and views. Nice staff and good thai food. Try the fried in garlic and pepper (not chilli) prawns. So good.
rn377296992,"Reviewed May 28, 2016 ", Kata Beach,Baan Chom View,The trick is to go early enough to see the sunset but so early the sun is still making life uncomfortable. I had a few ants around my ankles which I didn't like but one of the staff gently swept them away with something on...More
rn374531133,"Reviewed May 19, 2016 ", Kata Beach,Baan Chom View,"Nice spot overlooking the bay. Service was prompt and the food was perfect. The drinks were cold and plentiful.
The staff were very helpful."
rn368636141,"Reviewed April 29, 2016 ", Kata Beach,Baan Chom View,"On the up hill near Kata beach, near our hotel Nook Dee Kata Beach Resort, it has a nice view on of the valley below. Food was quite good too."
rn366841799,"Reviewed April 24, 2016 ", Kata Beach,Baan Chom View,"The worst meal of our holiday by far
We had looked forward to visiting baan chom view all week as we were staying at Foto Hotel opposite but were so disappointed by the quality of the food
The chicken satay were tough and served with...More"
rn363292478,"Reviewed April 11, 2016 ", Kata Beach,Baan Chom View,Sitting on top of Kata Noi beach. It's nice with linens on tables. The service was very good. The food was a disappointment as it came to the table 2 min. after we ordered 4 dishes. Felt like we were in a fast food joint....More
rn362975517,"Reviewed April 10, 2016 ", Kata Beach,Baan Chom View,Having looked to find a restaurant not far from Katathani Hotel I found this place on TripAdvisor and what a great find it was. Took a taxi up to the top of the hill for 200baht. Wonderful views across the bay and I would say...More
rn362273255,"Reviewed April 7, 2016 ", Kata Beach,Baan Chom View,"We arrived at sunset, which was stunning to witness from our table on the deck. The food was beautiful with large portions, especially the deep fried banana and ice cream - definitely more than enough for two!
Service was the best we've had so far...More"
rn361568552,"Reviewed April 4, 2016 ", Kata Beach,Baan Chom View,We highly recommend this little place. It was a gem to find. Views were brilliant and the food was amazing- fresh and delicious. Best of all- it was value for money. So many overpriced restaurants for poor quality food. Manager was extremely friendly and welcoming....More
rn350266201,"Reviewed February 23, 2016 ", Kata Beach,Baan Chom View,"Wow wow wow sorry red duck you just got dropped down on my place to eat list in Phuket.
I just left the meal up to the Waiter and we had two awesome entrees prawn cakes and chicken skewers
I then had the roast duck...More"
rn349281284,"Reviewed February 19, 2016 ", Kata Beach,Baan Chom View,"A beautiful place to have dinner on a terrace overlooking Kata Noi and the ocean. Excellent food and friendly service. Get there an hour before sunset because the placce can get crowded,"
rn348365526,"Reviewed February 16, 2016 ", Kata Beach,Baan Chom View,"Stumbled upon this restaurant on our lazy afternoon drive and decided to stop by the next day and we were completely blown away by the panoramic views of the hills below and the ocean. Sunset here must be awesome! Food-wise they're ok, not much to...More"
rn347538734,"Reviewed February 14, 2016 ", Kata Beach,Baan Chom View,We stopped here for a brunch and sadly the food left so much to be desired. There was no wifi (as per almost every other restaurant in Phuket) and one of our two meals came out wrong. When we said we did not order ham...More
rn345295230,"Reviewed February 5, 2016 ", Kata Beach,Baan Chom View,Come here because good view and food nothing special!! Order breakfast just ok the sausages very bad I can found that same at 7eleven more cheaper and more tests And Banana shake was horrible!! Like I drink only sugar and milk very very sweet
rn341563624,"Reviewed January 20, 2016 ", Kata Beach,Baan Chom View,"I ordered shrimps with garlic and pepper, portion is tiny, shrimps itself also tiny, almost no pepper.
Also, I ordered banana pancake. You can see it on the photo, slices of banana just put in list of thin sheet of the dry dough.
Service I...More"
rn340832343,"Reviewed January 17, 2016 ", Kata Beach,Baan Chom View,"Wicked food and like most places lots to choose from. View is one of, if not the best in Phuket and get there for a sunset dinner you won't forget. Great staff service and they remember details too. Alway willing to split bills which is...More"
rn339123024,"Reviewed January 11, 2016 ", Kata Beach,Baan Chom View,Lots of choice. Food is served real fast and hot! Good organised restaurant and they know very well what you want as a tourist. The food is not very cheap but good quality. I really enjoyed the crab.
rn338842364,"Reviewed January 10, 2016 ", Kata Beach,Baan Chom View,"Had a lovely lunch at Baan Chom View. The restaurant offers panoramic views of Kata Noi beach. I'm sure it would be a terrific view at sunset -- next time.
The have an extensive menu of both Thai and Western. We stuck the Thai food...More"
rn335177211,"Reviewed December 27, 2015 ", Kata Beach,Baan Chom View,"The view is amazing, we arrived early around 6pm so we could watch the sunset - glad we got there then as the outside tables along the balcony filled up very quickly. The food was yum and the staff were friendly - a little pushy...More"
rn335146314,"Reviewed December 26, 2015 ", Kata Beach,Baan Chom View,Good and delicius thai food in reasonable price. Staff is lovely and food came super fast. Soewesern dishes on the menu. The view over Kata Noi beach is beautiful and by itself a reason to visit this restaurant.
rn334985876,"Reviewed December 25, 2015 ", Kata Beach,Baan Chom View,"Looking for a good place to eat lunch well look no further this restaurant is one of many in this area and seems good value, fresh cooking and great views. Try the sweet and sour pork and the spring rolls and have a glass of...More"
rn334758990,"Reviewed December 24, 2015 ", Kata Beach,Baan Chom View,"We were looking for a restaurant with great sea view. When we arrived, the sun was setting, so the view was lovely.
The service was very friendly and fast. We ordered coconut soup with seafood, which was delicious. Thai steam fish in lemon sauce was...More"
rn333499653,"Reviewed December 17, 2015 ", Kata Beach,Baan Chom View,"Went with the family and two little ones... highly recommended, though no high chair for the baby. The high chair for the 3 year was fine. Lovely choice of food and drink."
rn333426593,"Reviewed December 16, 2015 ", Kata Beach,Baan Chom View,Can't go wrong with this one. Food is really tasty. Service was excellent. Has an amazing view. Huge terrace. Would be great for dinner under the stars.
rn327943558,"Reviewed November 19, 2015 ", Kata Beach,Baan Chom View,"Arrived to the View in the middle of a thunderstorm that was passing over the ocean. Payed 200 thai baht to a tuk tuk to get us up on the mountain. Got well greated and was given very good service throughout the whole dinner.
The...More"
rn327779677,"Reviewed November 19, 2015 ", Kata Beach,Baan Chom View,The shuttle driver at the Kata Lucky Villa recommended this restaurant and since it was after 5pm charged a whopping 1.6 Thai Bhat ($6.00Cdn) fare to take us there. WORTH every penny. When we arrived there were no tables at the restaurant 'edge' so we...More
rn325673870,"Reviewed November 10, 2015 ", Kata Beach,Baan Chom View,"AMAZING sunset view, great service, excellent food - fried while fish in chili sauce (not spicy), prawn cakes, prawn in tamarack sauce. We could have skipped the prawn cake appetizer. Whole fried fish was amazing!"
rn321885676,"Reviewed October 26, 2015 ", Kata Beach,Baan Chom View,"I've been here each time I've come to Phuket. I bring my friends and everytime... It's great! Everyone's happy, the foods great, the sunsets are stunning and the staff... Friendly. One guy takes a little warming up to but once you do... He's great! He's...More"
rn321656045,"Reviewed October 25, 2015 ", Kata Beach,Baan Chom View,"Super Thai food, grat view for sunset, cheap prices. Definitely a recommendation for dinner! Go there have fun."
rn318179245,"Reviewed October 12, 2015 ", Kata Beach,Baan Chom View,"Beautiful location, a wide variety of food on the menu, all very well priced - starting at 100 baht - and very friendly and polite service. A must do while in Thailand!"
rn312845252,"Reviewed September 22, 2015 ", Kata Beach,Baan Chom View,"Had another nice meal here. Good service by staff. Very extensive menu that took awhile to look through. Food average, drinks slightly more expensive than other places but you are going for the view. Staff helpful when calling our driver back to pick us up....More"
rn297780040,"Reviewed August 11, 2015 ", Kata Beach,Baan Chom View,"I have eaten here over the last few years many time, and always enjoyed the food and the view. This time however one of the waiters was rude to me only for some reason was not the same as always experience. I have have ordered...More"
rn294877967,"Reviewed August 2, 2015 ", Kata Beach,Baan Chom View,"The food was exquisite! We had the fried whole fish, as per the restaurant staff's recommendation, and was pleasantly surprised. The fish was very fresh, and the sauce was simply delicious. The other dished we had were the pineapple rice, tom yum seafood soup and...More"
rn291696680,"Reviewed July 23, 2015 ", Kata Beach,Baan Chom View,"The view is spectacular as the restaurant is perched up on the hill above Kata bay, and that's about as good as it gets!
Yes very extensive menus - probably 100's of choices (you will see this menus in other restaraunt's too) far too many...More"
rn289786308,"Reviewed July 17, 2015 ", Kata Beach,Baan Chom View,Lovely family dinner - pity there was too many clouds! Mixed review of food depending on what people ordered! Definitely would not order prawn cakes but mostly delicious.
rn288151918,"Reviewed July 12, 2015 ", Kata Beach,Baan Chom View,"Baan Chom view restaurant does not disappoint. It is a great Thai restaurant but features a very comprehensive menu including western foods. The drinks menu is also long and interesting. The staff are friendly and service is very efficient.
The restaurant is located on the...More"
rn287518941,"Reviewed July 10, 2015 ", Kata Beach,Baan Chom View,The only thing going for this place is the view. The manager was rude and was clearly making jokes at our expense in Thai. We felt rushed to order despite the place being practically empty. We had only got half way through our starter when...More
rn278062376,"Reviewed June 5, 2015 ", Kata Beach,Baan Chom View,"It's our last night in Phuket and we were desperately looking for authentic Thai food and a memorable meal as most restaurants we visited were disappointing.
The view is sensational - get there for sunset.
The food is delicious - spicy Thai herbal sauce with...More"
rn277740600,"Reviewed June 3, 2015 ", Kata Beach,Baan Chom View,"We could see Baan Chom View Restaurant from our hotel room at Katathani and I really wanted to go up there for sunset one night. So we did it! Our taxi man even recommended the restaurant and said they had really good food.
The menu...More"
rn277533388,"Reviewed June 3, 2015 ", Kata Beach,Baan Chom View,"Fantastic view.
Large good quality meal
Cheap
Large menu
Friendly staff
Would recommend to anyone looking for a special place for dinner"
rn276351763,"Reviewed June 1, 2015 ", Kata Beach,Baan Chom View,"A group of four of use ate here one evening and enjoyed our meals. I ordered shark in green curry, with steamed rice. The serving size was generous and the curry was flavoursome without being overpowering. The dish had good sized chunks of boneless shark,...More"
rn275849338,"Reviewed May 30, 2015 ", Kata Beach,Baan Chom View,Went there three times on this trip to Thailand - always timed for the sunset over the Andaman Sea - each night the views were different but the food was fantastic! Ridiculously huge menu but recommend the pineapple rice dish! Took fellow travellers with us...More
rn275680176,"Reviewed May 30, 2015 ", Kata Beach,Baan Chom View,We went there for a sunset dinner and the view was spectacular. Meals were reasonably priced and staff were friendly.
rn271496859,"Reviewed May 12, 2015 ", Kata Beach,Baan Chom View,The food here was delicious (my husband's favourite for the whole trip) and the service was outstanding. The views at sunset are a must see while you're in Phuket.
rn270877409,"Reviewed May 9, 2015 ", Kata Beach,Baan Chom View,"Great food, awesome views, you. An see for miles, great service, steep to get there. Eat place to enjoy the sunset."
rn268007924,"Reviewed April 25, 2015 ", Kata Beach,Baan Chom View,"We wanted somewhere special for our last night in Phuket and chose Baan Chom view through the trip advisor reviews.
We were not disappointed but our only problem was that we ordered entrees and then had no room for anything else.
The setting is spectacular...More"
rn265674769,"Reviewed April 14, 2015 ", Kata Beach,Baan Chom View,Make sure you book in advance to get a front row seat. Friendly service with very good Thai food. Our waiter was very helpful in understanding what we liked/disliked and making recommendations from the extensive menu.
rn258174817,"Reviewed March 6, 2015 ", Kata Beach,Baan Chom View,"Perched on the clifftop overlooking Kata Noi, you get panorama views that enhance the meal. You notice that the restaurant is built on concrete pillars that give the impression that you are hanging on to the cliff edge but you soon relax and enjoy the...More"
rn255627435,"Reviewed February 21, 2015 ", Kata Beach,Baan Chom View,"My Thai girlfriend and I ate here evening of Christmas Day. We thoroughly enjoyed our meal.
Staff were polite and courteous from the moment we stepped out of the taxi at the front of the restaurant. They were helpful too, with the senior waiter (he...More"
rn240912035,"Reviewed November 21, 2014 ", Kata Beach,Baan Chom View,"a well priced little place above Kata point on the hill road, that looks out over the resort beaches.
My Thai wife likes to eat here so has good authentic dishes."
rn240537006,"Reviewed November 19, 2014 ", Kata Beach,Baan Chom View,"We went here to watch the sun go down, it was beautiful. The meals was nice and the deep fried ice cream was very yummy. There is so much on the menu but unfortunately it does not explaine what the dishes are. The meals are...More"
rn238876061,"Reviewed November 9, 2014 ", Kata Beach,Baan Chom View,"By most measures just another tourist restaurant. Same menu (Thai with hints of steak variants), pricing in line with market and as expected very good service. Excellent views, just need a clear day (which we didn't have). Cocktails quite expense at 280bht. For 1040bht we...More"
rn234693914,"Reviewed October 16, 2014 ", Kata Beach,Baan Chom View,"Worst. Service. Ever. Dangerous even.
I found pieces of glass in my pizza - I nearly choked on a larger piece and accidentally swallowed some very small pieces. When I told the waiter he didn't seem too concerned and offered no solution to my complaint....More"
rn231750687,"Reviewed September 29, 2014 ", Kata Beach,Baan Chom View,"Excellent food, Awesome views, helpful staff fluent in multiple languages, great service nothing to fault.. Perfect just before sunset!!"
rn580506699,Reviewed 5 days ago , Kata Beach,Buffalo Steak House - Kata Plaza,"My husband & I visited 4 years ago and had the best Thai BBQ pork we’d ever eaten and all we could think of for years is if we ever go back to thailand we need to come back and try it again.
We went...More"
rn572627186,"Reviewed April 11, 2018 ", Kata Beach,Buffalo Steak House - Kata Plaza,Always come here for delicious fillet steaks cooked exactly how I like them. All the menu is good and the pasta is also delicious
rn571791160,"Reviewed April 7, 2018 ", Kata Beach,Buffalo Steak House - Kata Plaza,"After a walk along the street we finally decided upon a steak house for food. The restaurant was quiet but the menu looked good, so we went in!
I’ll get my moan out of the way first, the service was pretty poor, non of the...More"
rn566571837,"Reviewed March 14, 2018 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We eat at this steakhouse during our stay. Quality is ok - one of us got a fillet which was hard to cut and of bad quality - rest was ok.
Not a plce i would go again"
rn565433823,"Reviewed March 9, 2018 ", Kata Beach,Buffalo Steak House - Kata Plaza,"House vine is good!
Food average.
Watermelon frozen shake is great!
SERVICE ZERO!
Waitress struggle to understand order. Brought everything together like soup salad and main."
rn560613804,"Reviewed February 15, 2018 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Good food, wine and beer
Tender meet
Children friendly
:)
Great place we will come back
..............…"
rn560547334,"Reviewed February 14, 2018 ", Kata Beach,Buffalo Steak House - Kata Plaza,"The first night we walked the streets in Kata Beach area, we had by passed this restaurant. The restaurant was pretty empty so I wasn't sure if it would be a good place to go. When the sign says ""best steak in town"" I'm thinking...More"
rn558026667,"Reviewed February 2, 2018 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We have tried the place on our last day however it was one of the best launch we had in phuket. reasonable prices, good service, delicious food. highly recommended for visitors..."
rn548847383,"Reviewed December 23, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Ate some steaks for dinner here. Good standards, but nothing special. Friendly staff , but a bit too quietly."
rn533295016,"Reviewed October 15, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,6 of us went to the Buffalo steak house on our first night in Kata and it was absolutely gorgeous! They only offer you three steak doneness but my partner asked for medium rare and they had no problems doing this. The veg portions with...More
rn531559257,"Reviewed October 9, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,The first time we dined at this restaurant the food was excellent. However the return experience was not so good.
rn526169377,"Reviewed September 20, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,We were a large group of 25 odd going for dinner on Father's Day. The meals all came out at the same time - no one was left waiting. The food was tasty and there was plenty to choose from on the menu.
rn514174170,"Reviewed August 17, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Excellent service and price and food is tasty! Had a hamburger and was very
juicy. Meals arrived very quickly."
rn506462033,"Reviewed July 28, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Quick service, unbelievably tender fillet steak! Highly recommend. The mash was creamy and even the pepper sauce had a perfect consistency."
rn496023515,"Reviewed June 25, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,We dropped into the Buffalo Steak House for lunch. The food was reasonably priced and very nice. There was a selection of western and Thai meals on the menu. The staff were accommodating and friendly. The facilities are clean and tidy. Highly recommended.
rn491133207,"Reviewed June 6, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,Good place for choice Australian steaks and also good Thai Food. Service somewhat indifferent as the Staff seemed to require hunting out.
rn485583507,"Reviewed May 19, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Lovely restaurant, extensive menu, delicious food. I had the sirloin steak (one of the best I've ever had, cooked beautifully) but requested it with chunky potatoes instead of fries, and also asked for a side of corn on the cob, and they were happy to...More"
rn482717134,"Reviewed May 8, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,Had the best plank steaks i have ever eaten.top marks for both service and food<f0><U+009F><U+0098><U+008E> friendly waiters Quick service .if you needed extra sauce or mash you just had to ask no extra chargé.
rn476487349,"Reviewed April 17, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We ate here a few times during our stay. The steaks were good, and the spring rolls with cheese and ham for starters were excellent. The staff did have more important things to do quite often, and we'd have to wave and shout to get...More"
rn475533739,"Reviewed April 14, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We were excited to visit this restaurant as it looked great. However the food was very disappointing. The menu was extensive but I'm my view, failed to deliver. The food was bland and low quality."
rn472912478,"Reviewed April 5, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Friendly staff. Shown a table quickly even though it was busy. Me and my partner ordered fruit shakes and both tasted watered down, not as much flavour as usual.
Satay chicken starter was ok. Not the best flavours but chicken was well cooked. Spring rolls...More"
rn457819696,"Reviewed February 7, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Fine steak house in Kata. All was very very good. Fast service, reasonable prices, good food. Sirloin steak was great and we also were satisfied with other dishes"
rn454491326,"Reviewed January 24, 2017 ", Kata Beach,Buffalo Steak House - Kata Plaza,"One of the best pieces of entrecote I've ever had, even the bernaisesauce was really nice and I usually don't like it very much. Nice atmosphere and not too loud compared to other places. Will definitely visit this restaurant again!"
rn447350251,"Reviewed December 28, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Though I went to Thailand specifically to enjoy the food, after a couple of weeks we were craving comfort food. This was the perfect spot to enjoy a perfect steak, great mashed potatoes and a cocktail. The owner was constantly cruising the room making sure...More"
rn447306446,"Reviewed December 28, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We ate here twice during our recent stay, good quality meat, cheap beer, good service, ticks all the boxes."
rn441719355,"Reviewed December 3, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"A really nice meal with friends. The gratin potatoes was a perfect choice with pineapple pepper steak.
The gratin potatoes came in a small bowl, but spooned out over the main plate it was actually plenty. The creaminess and the texture was just spot on....More"
rn441651381,"Reviewed December 2, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Food was ok, steak was ok, service was as everyone else has said 'non existent'. Wouldn't rush back, but hey it's Kata beach"
rn428053236,"Reviewed October 14, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We had been here in 2011 and enjoyed it, so returned on this trip. Food was good, but the service was average at best. There were few customers, yet it took a lot of effort to attract the attention of the 3-4 waitresses standing around...More"
rn425276653,"Reviewed October 5, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"We went here with the purpose of getting a good steak, and it didn't disappoint, it was beautiful. Highly recommended!"
rn414542961,"Reviewed September 4, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Food was delicious and large servings. Staff were friendly. Free wifi, and fans and nice clean restaurant"
rn412210108,"Reviewed August 29, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,We stop here while the kids went to dino golf and had a meal it was an Australian steak and was delicious which came as a change for having thai food all the time. The staff a very polite and food came quickly.
rn394623136,"Reviewed July 20, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,Food & price okay but service was poor as they brought out my main course whilst I was still eating my starter would I go back again No as plenty of other restaurants about.
rn393858399,"Reviewed July 18, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"My mum was in the mood for steak and the kids wanted burgers and fries for a change. Dinner was reasonably priced for our family group of 6 adults and 7 kids. We were happy with the entrees, mains and desserts (apple pie was delicious!)....More"
rn382045087,"Reviewed June 12, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,When your away you need a good steak now and then and this place hits the spot. We both had a very enjoyable steak and then had very nice sweets. The service was good without being over the top. All in all a good meal...More
rn379871139,"Reviewed June 5, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Stopped here for dinner to try the ribs, they were pretty good, fairly cheap priced, service was good also"
rn379838875,"Reviewed June 5, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"I went to this restaurant drawn by the beer offer of 99thb each, we asked for two beers and said no menu (we were going to have some drinks first then we would order food but no need to see the food menu yet), the...More"
rn368903887,"Reviewed April 30, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Unless your Russian don't bother! The staff are ridiculously rude, pretty much threw our menu on the table and the attitude along with it was a disgrace. A family of asian decent also sat near us who they refused to take their order and told...More"
rn360865217,"Reviewed April 2, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Me and my friend both ordered the ribs, portions are big! But we both managed it all!
The meat just fell off the bone, it was delicious.
Would recommend it!"
rn357861877,"Reviewed March 23, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Visited several times for lunch. Not many people, so quite fast service. Personnel looked quite tired. Food was very tasteful."
rn356245769,"Reviewed March 17, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Had a burger which was okay, but not close to perfect. The bun was a disappointment but the meat was pretty good. Also the fries didn't have any salt and we're pretty tasteless.. My mans thai food wasn't a success either, he had some kind...More"
rn352018506,"Reviewed February 29, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"I had a steak and a salmon pasta. Food was OK without the thing that it took so long to get the food. The worse part was service. Waitress who served us never had smile but dirty face, which made me uncomfortable.
My husbad and...More"
rn347943216,"Reviewed February 15, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"If you want to have a steak, this is the place to visit. Prices are average but the food is great, only downside was the size of my pepper steak, it was little bit two small for my taste."
rn345523593,"Reviewed February 7, 2016 ", Kata Beach,Buffalo Steak House - Kata Plaza,"Three of us went there the other night for a change from thai food. I was the only one who had a starter of toast skagen. Although the amount was on the smallish side, the toast was crispy (as it should be) and the topping...More"
